packed_key,from_node_id,to_node_id,qvdf_start_speed_mph_am,qvdf_end_speed_mph_am,qvdf_start_speed_mph_md,qvdf_end_speed_mph_md,qvdf_start_speed_mph_pm,qvdf_end_speed_mph_pm,baseline_anchor_source,stage2_anchor_source,baseline_qvdf_start_speed_mph_am,stage1_assignment_qvdf_start_speed_mph_am,baseline_qvdf_end_speed_mph_am,stage1_assignment_qvdf_end_speed_mph_am,baseline_qvdf_start_speed_mph_md,stage1_assignment_qvdf_start_speed_mph_md,baseline_qvdf_end_speed_mph_md,stage1_assignment_qvdf_end_speed_mph_md,baseline_qvdf_start_speed_mph_pm,stage1_assignment_qvdf_start_speed_mph_pm,baseline_qvdf_end_speed_mph_pm,stage1_assignment_qvdf_end_speed_mph_pm
193273549935,45,21615,16.9908,16.9848,16.9848,16.9826,16.9826,16.9864,assignment,stage1_assignment_speed_mph,16.9864,16.9908,16.9612,16.9848,16.9612,16.9848,16.95355,16.9826,16.95355,16.9826,16.9711,16.9864
193273550201,45,21881,16.9983,16.9953,16.9953,16.99365,16.99365,16.995,assignment,stage1_assignment_speed_mph,16.9956,16.9983,16.9853,16.9953,16.9853,16.9953,16.98075,16.99365,16.98075,16.99365,16.9865,16.995
197568516135,46,20519,16.9908,16.9843,16.9843,16.981,16.981,16.9842,assignment,stage1_assignment_speed_mph,16.9859,16.9908,16.958,16.9843,16.958,16.9843,16.94575,16.981,16.94575,16.981,16.9614,16.9842
197568516151,46,20535,16.9969,16.9939,16.9939,16.99085,16.99085,16.9908,assignment,stage1_assignment_speed_mph,16.9949,16.9969,16.98285,16.9939,16.98285,16.9939,16.9755,16.99085,16.9755,16.99085,16.9802,16.9908
201863483404,47,20492,16.9717,16.95595,16.95595,16.95085,16.95085,16.9615,assignment,stage1_assignment_speed_mph,16.9679,16.9717,16.94425,16.95595,16.94425,16.95595,16.93325,16.95085,16.93325,16.95085,16.9459,16.9615
201863483431,47,20519,16.9862,16.9749,16.9749,16.9677,16.9677,16.9718,assignment,stage1_assignment_speed_mph,16.9776,16.9862,16.9305,16.9749,16.9305,16.9749,16.90785,16.9677,16.90785,16.9677,16.9323,16.9718
201863483435,47,20523,16.9999,16.9998,16.9998,16.9998,16.9998,16.9999,assignment,stage1_assignment_speed_mph,16.9998,16.9999,16.98895,16.9998,16.98895,16.9998,16.98065,16.9998,16.98065,16.9998,16.9832,16.9999
201863484546,47,21634,17.0,17.0,17.0,17.0,17.0,17.0,assignment,stage1_assignment_speed_mph,16.9915,17.0,16.954,17.0,16.954,17.0,16.9508,17.0,16.9508,17.0,16.9851,17.0
206158450743,48,20535,16.9566,16.9305,16.9305,16.92525,16.92525,16.9461,assignment,stage1_assignment_speed_mph,16.9342,16.9566,16.82135,16.9305,16.82135,16.9305,16.793,16.92525,16.793,16.92525,16.8775,16.9461
206158450854,48,20646,16.9974,16.9955,16.9955,16.9946,16.9946,16.9956,assignment,stage1_assignment_speed_mph,16.9957,16.9974,16.9822,16.9955,16.9822,16.9955,16.97355,16.9946,16.97355,16.9946,16.9784,16.9956
206158452086,48,21878,16.9982,16.99575,16.99575,16.9944,16.9944,16.9955,assignment,stage1_assignment_speed_mph,16.9968,16.9982,16.98875,16.99575,16.98875,16.99575,16.9859,16.9944,16.9859,16.9944,16.9911,16.9955
210453418046,49,20542,16.9806,16.96575,16.96575,16.95675,16.95675,16.9626,assignment,stage1_assignment_speed_mph,16.9693,16.9806,16.90755,16.96575,16.90755,16.96575,16.88085,16.95675,16.88085,16.95675,16.9159,16.9626
210453418058,49,20554,16.9934,16.9875,16.9875,16.98405,16.98405,16.9865,assignment,stage1_assignment_speed_mph,16.9887,16.9934,16.9644,16.9875,16.9644,16.9875,16.9542,16.98405,16.9542,16.98405,16.9683,16.9865
210453419117,49,21613,17.0,17.0,17.0,17.0,17.0,17.0,assignment,stage1_assignment_speed_mph,16.9894,17.0,16.95565,17.0,16.95565,17.0,16.94915,17.0,16.94915,17.0,16.9764,17.0
210453419385,49,21881,16.9888,16.9804,16.9804,16.978,16.978,16.984,assignment,stage1_assignment_speed_mph,16.9926,16.9888,16.9906,16.9804,16.9906,16.9804,16.98525,16.978,16.98525,16.978,16.9819,16.984
214748385354,50,20554,16.9777,16.9558,16.9558,16.93855,16.93855,16.9432,assignment,stage1_assignment_speed_mph,16.9636,16.9777,16.8731,16.9558,16.8731,16.9558,16.82065,16.93855,16.82065,16.93855,16.8587,16.9432
214748385364,50,20564,16.9928,16.98595,16.98595,16.97845,16.97845,16.9778,assignment,stage1_assignment_speed_mph,16.9894,16.9928,16.9641,16.98595,16.9641,16.98595,16.9451,16.97845,16.9451,16.97845,16.9514,16.9778
219043352711,51,20615,17.0,17.0,17.0,16.99995,16.99995,16.9999,assignment,stage1_assignment_speed_mph,17.0,17.0,16.99855,17.0,16.99855,17.0,16.99795,16.99995,16.99795,16.99995,16.9988,16.9999
219043352712,51,20616,16.9825,16.96705,16.96705,16.9614,16.9614,16.9712,assignment,stage1_assignment_speed_mph,16.9716,16.9825,16.9142,16.96705,16.9142,16.96705,16.89805,16.9614,16.89805,16.9614,16.9393,16.9712
219043353972,51,21876,16.9744,16.953,16.953,16.9485,16.9485,16.9654,assignment,stage1_assignment_speed_mph,16.9536,16.9744,16.8629,16.953,16.8629,16.953,16.84215,16.9485,16.84215,16.9485,16.9121,16.9654
223338319964,52,20572,16.9888,16.98045,16.98045,16.9791,16.9791,16.9861,assignment,stage1_assignment_speed_mph,16.9823,16.9888,16.9467,16.98045,16.9467,16.98045,16.9382,16.9791,16.9382,16.9791,16.9653,16.9861
223338321004,52,21612,16.9991,16.99765,16.99765,16.996,16.996,16.9958,assignment,stage1_assignment_speed_mph,16.9983,16.9991,16.99125,16.99765,16.99125,16.99765,16.9869,16.996,16.9869,16.996,16.9896,16.9958
223338321268,52,21876,16.9967,16.99465,16.99465,16.99315,16.99315,16.9937,assignment,stage1_assignment_speed_mph,16.9947,16.9967,16.987,16.99465,16.987,16.99465,16.9834,16.99315,16.9834,16.99315,16.9875,16.9937
227633288472,53,21784,16.9974,16.99565,16.99565,16.99555,16.99555,16.9972,assignment,stage1_assignment_speed_mph,16.9954,16.9974,16.98705,16.99565,16.98705,16.99565,16.9867,16.99555,16.9867,16.99555,16.9947,16.9972
227633288474,53,21786,16.9968,16.993,16.993,16.9914,16.9914,16.9936,assignment,stage1_assignment_speed_mph,16.9945,16.9968,16.98085,16.993,16.98085,16.993,16.97565,16.9914,16.97565,16.9914,16.9841,16.9936
227633288559,53,21871,16.9949,16.99185,16.99185,16.99175,16.99175,16.9947,assignment,stage1_assignment_speed_mph,16.9914,16.9949,16.97825,16.99185,16.97825,16.99185,16.97665,16.99175,16.97665,16.99175,16.9882,16.9947
231928254548,54,20564,16.9996,16.99935,16.99935,16.99935,16.99935,16.9996,assignment,stage1_assignment_speed_mph,16.9993,16.9996,16.99725,16.99935,16.99725,16.99935,16.99705,16.99935,16.99705,16.99935,16.9989,16.9996
231928254551,54,20567,16.9616,16.93,16.93,16.91745,16.91745,16.9365,assignment,stage1_assignment_speed_mph,16.9383,16.9616,16.80775,16.93,16.80775,16.93,16.7613,16.91745,16.7613,16.91745,16.8454,16.9365
236223221301,55,20021,16.973,16.939,16.939,16.8982,16.8982,16.8914,assignment,stage1_assignment_speed_mph,16.959,16.973,16.83655,16.939,16.83655,16.939,16.7203,16.8982,16.7203,16.8982,16.7265,16.8914
236223222890,55,21610,16.9823,16.9726,16.9726,16.967,16.967,16.9711,assignment,stage1_assignment_speed_mph,16.9754,16.9823,16.9248,16.9726,16.9248,16.9726,16.9067,16.967,16.9067,16.967,16.9392,16.9711
236223222891,55,21611,16.983,16.971,16.971,16.9649,16.9649,16.9708,assignment,stage1_assignment_speed_mph,16.9728,16.983,16.91795,16.971,16.91795,16.971,16.8923,16.9649,16.8923,16.9649,16.9215,16.9708
240518188597,56,20021,16.9856,16.97005,16.97005,16.95695,16.95695,16.9594,assignment,stage1_assignment_speed_mph,16.9806,16.9856,16.92305,16.97005,16.92305,16.97005,16.88395,16.95695,16.88395,16.95695,16.9024,16.9594
240518188697,56,20121,16.9736,16.95155,16.95155,16.93505,16.93505,16.9406,assignment,stage1_assignment_speed_mph,16.9598,16.9736,16.8666,16.95155,16.8666,16.95155,16.81725,16.93505,16.81725,16.93505,16.8611,16.9406
240518188707,56,20131,17.0,17.0,17.0,17.0,17.0,17.0,assignment,stage1_assignment_speed_mph,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
240518190442,56,21866,16.9837,16.96945,16.96945,16.96015,16.96015,16.9651,assignment,stage1_assignment_speed_mph,16.9736,16.9837,16.913,16.96945,16.913,16.96945,16.8812,16.96015,16.8812,16.96015,16.91,16.9651
244813156047,57,20175,16.969,16.94245,16.94245,16.93755,16.93755,16.9592,assignment,stage1_assignment_speed_mph,16.9518,16.969,16.89155,16.94245,16.89155,16.94245,16.88015,16.93755,16.88015,16.93755,16.929,16.9592
244813157472,57,21600,16.9982,16.9968,16.9968,16.9914,16.9914,16.9874,assignment,stage1_assignment_speed_mph,16.997,16.9982,16.9419,16.9968,16.9419,16.9968,16.9145,16.9914,16.9145,16.9914,16.9422,16.9874
244813157743,57,21871,16.9964,16.9937,16.9937,16.99125,16.99125,16.9915,assignment,stage1_assignment_speed_mph,16.9943,16.9964,16.9847,16.9937,16.9847,16.9937,16.9791,16.99125,16.9791,16.99125,16.9831,16.9915
249108123345,58,20177,16.9943,16.98885,16.98885,16.98645,16.98645,16.9895,assignment,stage1_assignment_speed_mph,16.991,16.9943,16.97145,16.98885,16.97145,16.98885,16.9637,16.98645,16.9637,16.98645,16.9755,16.9895
249108123396,58,20228,16.9944,16.98625,16.98625,16.9815,16.9815,16.9849,assignment,stage1_assignment_speed_mph,16.9904,16.9944,16.9587,16.98625,16.9587,16.98625,16.9449,16.9815,16.9449,16.9815,16.9628,16.9849
249108123588,58,20420,17.0,16.99995,16.99995,16.9999,16.9999,16.9999,assignment,stage1_assignment_speed_mph,16.9999,17.0,16.99975,16.99995,16.99975,16.99995,16.9997,16.9999,16.9997,16.9999,16.9998,16.9999
249108125034,58,21866,16.9943,16.99015,16.99015,16.98825,16.98825,16.9905,assignment,stage1_assignment_speed_mph,16.9912,16.9943,16.97335,16.99015,16.97335,16.99015,16.9677,16.98825,16.9677,16.98825,16.9799,16.9905
253403090733,59,20269,16.9956,16.9904,16.9904,16.98795,16.98795,16.9907,assignment,stage1_assignment_speed_mph,16.9923,16.9956,16.97175,16.9904,16.97175,16.9904,16.96445,16.98795,16.96445,16.98795,16.9777,16.9907
253403092064,59,21600,16.992,16.9855,16.9855,16.98335,16.98335,16.9877,assignment,stage1_assignment_speed_mph,16.9869,16.992,16.96165,16.9855,16.96165,16.9855,16.9543,16.98335,16.9543,16.98335,16.9722,16.9877
257698059627,60,21867,16.9811,16.9786,16.9786,16.9756,16.9756,16.9751,assignment,stage1_assignment_speed_mph,16.969,16.9811,16.9319,16.9786,16.9319,16.9786,16.9151,16.9756,16.9151,16.9756,16.9354,16.9751
257698059628,60,21868,16.9966,16.9769,16.9769,16.9671,16.9671,16.977,assignment,stage1_assignment_speed_mph,16.9953,16.9966,16.9438,16.9769,16.9438,16.9769,16.922,16.9671,16.922,16.9671,16.9517,16.977
266287992925,62,20573,16.9689,16.9473,16.9473,16.93845,16.93845,16.9512,assignment,stage1_assignment_speed_mph,16.9551,16.9689,16.86825,16.9473,16.86825,16.9473,16.83205,16.93845,16.83205,16.93845,16.8827,16.9512
266287993950,62,21598,16.994,16.9803,16.9803,16.9665,16.9665,16.9664,assignment,stage1_assignment_speed_mph,16.9887,16.994,16.93295,16.9803,16.93295,16.9803,16.8981,16.9665,16.8981,16.9665,16.919,16.9664
270582960225,63,20577,16.9842,16.96975,16.96975,16.95805,16.95805,16.9608,assignment,stage1_assignment_speed_mph,16.9752,16.9842,16.9196,16.96975,16.9196,16.96975,16.8882,16.95805,16.8882,16.95805,16.9124,16.9608
270582961245,63,21597,16.9974,16.9918,16.9918,16.9891,16.9891,16.992,assignment,stage1_assignment_speed_mph,16.9944,16.9974,16.97195,16.9918,16.97195,16.9918,16.9631,16.9891,16.9631,16.9891,16.9767,16.992
274877927545,64,20601,16.9809,16.95635,16.95635,16.9464,16.9464,16.961,assignment,stage1_assignment_speed_mph,16.9663,16.9809,16.878,16.95635,16.878,16.95635,16.849,16.9464,16.849,16.9464,16.9083,16.961
279172894817,65,20577,16.9914,16.9815,16.9815,16.9758,16.9758,16.98,assignment,stage1_assignment_speed_mph,16.9856,16.9914,16.9442,16.9815,16.9442,16.9815,16.93025,16.9758,16.93025,16.9758,16.9577,16.98
279172895852,65,21612,17.0,16.99995,16.99995,16.9999,16.9999,16.9999,assignment,stage1_assignment_speed_mph,16.9999,17.0,16.9998,16.99995,16.9998,16.99995,16.9998,16.9999,16.9998,16.9999,16.9999,16.9999
279172896117,65,21877,16.9964,16.993,16.993,16.9908,16.9908,16.992,assignment,stage1_assignment_speed_mph,16.9941,16.9964,16.9833,16.993,16.9833,16.993,16.97495,16.9908,16.97495,16.9908,16.9774,16.992
283467862163,66,20627,16.9646,16.90155,16.90155,16.85795,16.85795,16.8774,assignment,stage1_assignment_speed_mph,16.9398,16.9646,16.70985,16.90155,16.70985,16.90155,16.58525,16.85795,16.58525,16.85795,16.6906,16.8774
283467863065,66,21529,16.9927,16.97525,16.97525,16.96125,16.96125,16.9647,assignment,stage1_assignment_speed_mph,16.9879,16.9927,16.9287,16.97525,16.9287,16.97525,16.89385,16.96125,16.89385,16.96125,16.9182,16.9647
287762829460,67,20628,16.9717,16.97015,16.97015,16.9645,16.9645,16.9604,assignment,stage1_assignment_speed_mph,16.9459,16.9717,16.9376,16.97015,16.9376,16.97015,16.9027,16.9645,16.9027,16.9645,16.8761,16.9604
287762830361,67,21529,16.995,16.9829,16.9829,16.9583,16.9583,16.9458,assignment,stage1_assignment_speed_mph,16.9908,16.995,16.927,16.9829,16.927,16.9829,16.8816,16.9583,16.8816,16.9583,16.9,16.9458
292057796493,68,20365,16.9952,16.9924,16.9924,16.98485,16.98485,16.9801,assignment,stage1_assignment_speed_mph,16.9907,16.9952,16.9587,16.9924,16.9587,16.9924,16.9387,16.98485,16.9387,16.98485,16.9507,16.9801
292057796751,68,20623,16.9784,16.96675,16.96675,16.93795,16.93795,16.9208,assignment,stage1_assignment_speed_mph,16.9596,16.9784,16.93295,16.96675,16.93295,16.96675,16.86525,16.93795,16.86525,16.93795,16.8242,16.9208
292057796756,68,20628,16.9947,16.9908,16.9908,16.9821,16.9821,16.9773,assignment,stage1_assignment_speed_mph,16.9919,16.9947,16.96875,16.9908,16.96875,16.9908,16.9463,16.9821,16.9463,16.9821,16.947,16.9773
292057796759,68,20631,16.9883,16.9789,16.9789,16.94645,16.94645,16.9234,assignment,stage1_assignment_speed_mph,16.9764,16.9883,16.938,16.9789,16.938,16.9789,16.87295,16.94645,16.87295,16.94645,16.8463,16.9234
296352764033,69,20609,16.9969,16.9944,16.9944,16.99345,16.99345,16.995,assignment,stage1_assignment_speed_mph,16.9961,16.9969,16.9842,16.9944,16.9842,16.9944,16.98045,16.99345,16.98045,16.99345,16.9886,16.995
296352764038,69,20614,16.979,16.96115,16.96115,16.9567,16.9567,16.9701,assignment,stage1_assignment_speed_mph,16.9631,16.979,16.8915,16.96115,16.8915,16.96115,16.87405,16.9567,16.87405,16.9567,16.9282,16.9701
296352764048,69,20624,16.9957,16.99005,16.99005,16.98745,16.98745,16.9905,assignment,stage1_assignment_speed_mph,16.9924,16.9957,16.9725,16.99005,16.9725,16.99005,16.9654,16.98745,16.9654,16.98745,16.9782,16.9905
300647731336,70,20616,16.9783,16.9564,16.9564,16.9502,16.9502,16.9659,assignment,stage1_assignment_speed_mph,16.9622,16.9783,16.8707,16.9564,16.8707,16.9564,16.84675,16.9502,16.84675,16.9502,16.9143,16.9659
300647731343,70,20623,16.992,16.98145,16.98145,16.9744,16.9744,16.9779,assignment,stage1_assignment_speed_mph,16.9865,16.992,16.9526,16.98145,16.9526,16.98145,16.93605,16.9744,16.93605,16.9744,16.9534,16.9779
304942698656,71,20640,16.9954,16.9904,16.9904,16.98695,16.98695,16.9885,assignment,stage1_assignment_speed_mph,16.9924,16.9954,16.97275,16.9904,16.97275,16.9904,16.96325,16.98695,16.96325,16.98695,16.9734,16.9885
309237665960,72,20648,16.9871,16.9777,16.9777,16.97335,16.97335,16.9784,assignment,stage1_assignment_speed_mph,16.9793,16.9871,16.94485,16.9777,16.94485,16.9777,16.9317,16.97335,16.9317,16.97335,16.953,16.9784
309237666834,72,21522,16.9971,16.9943,16.9943,16.99345,16.99345,16.9954,assignment,stage1_assignment_speed_mph,16.9952,16.9971,16.9679,16.9943,16.9679,16.9943,16.9647,16.99345,16.9647,16.99345,16.9888,16.9954
309237667190,72,21878,16.9968,16.9939,16.9939,16.9953,16.9953,16.9996,assignment,stage1_assignment_speed_mph,16.9932,16.9968,16.99535,16.9939,16.99535,16.9939,16.9976,16.9953,16.9976,16.9953,16.9977,16.9996
313532633268,73,20660,16.9847,16.9679,16.9679,16.92245,16.92245,16.8938,assignment,stage1_assignment_speed_mph,16.9726,16.9847,16.91695,16.9679,16.91695,16.9679,16.8129,16.92245,16.8129,16.92245,16.7645,16.8938
313532634135,73,21527,17.0,17.0,17.0,16.99955,16.99955,16.9991,assignment,stage1_assignment_speed_mph,17.0,17.0,16.9912,17.0,16.9912,17.0,16.9763,16.99955,16.9763,16.99955,16.9702,16.9991
313532634136,73,21528,16.9877,16.9821,16.9821,16.9702,16.9702,16.9639,assignment,stage1_assignment_speed_mph,16.9763,16.9877,16.9439,16.9821,16.9439,16.9821,16.9188,16.9702,16.9188,16.9702,16.9261,16.9639
317827600564,74,20660,16.998,16.9978,16.9978,16.9956,16.9956,16.9936,assignment,stage1_assignment_speed_mph,16.9952,16.998,16.99555,16.9978,16.99555,16.9978,16.9897,16.9956,16.9897,16.9956,16.9835,16.9936
317827600663,74,20759,16.9777,16.96915,16.96915,16.9479,16.9479,16.9352,assignment,stage1_assignment_speed_mph,16.9717,16.9777,16.92135,16.96915,16.92135,16.96915,16.85255,16.9479,16.85255,16.9479,16.8341,16.9352
317827600667,74,20763,16.9457,16.91525,16.91525,16.8473,16.8473,16.8098,assignment,stage1_assignment_speed_mph,16.8875,16.9457,16.7433,16.91525,16.7433,16.91525,16.58635,16.8473,16.58635,16.8473,16.5736,16.8098
317827601430,74,21526,16.9786,16.9542,16.9542,16.8985,16.8985,16.8672,assignment,stage1_assignment_speed_mph,16.9566,16.9786,16.8453,16.9542,16.8453,16.9542,16.7084,16.8985,16.7084,16.8985,16.6828,16.8672
322122567833,75,20633,16.9904,16.9825,16.9825,16.95525,16.95525,16.9359,assignment,stage1_assignment_speed_mph,16.9814,16.9904,16.94255,16.9825,16.94255,16.9825,16.86035,16.95525,16.86035,16.95525,16.817,16.9359
322122567838,75,20638,16.969,16.95075,16.95075,16.90075,16.90075,16.869,assignment,stage1_assignment_speed_mph,16.9443,16.969,16.85635,16.95075,16.85635,16.95075,16.74615,16.90075,16.74615,16.90075,16.7239,16.869
322122569119,75,21919,16.9915,16.9842,16.9842,16.96425,16.96425,16.9516,assignment,stage1_assignment_speed_mph,16.9857,16.9915,16.9513,16.9842,16.9513,16.9842,16.8962,16.96425,16.8962,16.96425,16.8755,16.9516
326417535132,76,20636,16.9425,16.92415,16.92415,16.88095,16.88095,16.8561,assignment,stage1_assignment_speed_mph,16.8858,16.9425,16.80025,16.92415,16.80025,16.92415,16.6897,16.88095,16.6897,16.88095,16.6647,16.8561
326417535187,76,20691,16.9893,16.98045,16.98045,16.96125,16.96125,16.9509,assignment,stage1_assignment_speed_mph,16.9852,16.9893,16.89425,16.98045,16.89425,16.98045,16.8499,16.96125,16.8499,16.96125,16.8965,16.9509
326417536420,76,21924,16.9886,16.98515,16.98515,16.97655,16.97655,16.9714,assignment,stage1_assignment_speed_mph,16.9789,16.9886,16.9424,16.98515,16.9424,16.98515,16.91615,16.97655,16.91615,16.97655,16.9264,16.9714
326417536421,76,21925,16.9704,16.95685,16.95685,16.93945,16.93945,16.9356,assignment,stage1_assignment_speed_mph,16.9412,16.9704,16.9296,16.95685,16.9296,16.95685,16.8772,16.93945,16.8772,16.93945,16.8364,16.9356
330712502491,77,20699,16.9897,16.9864,16.9864,16.9741,16.9741,16.9651,assignment,stage1_assignment_speed_mph,16.98,16.9897,16.9614,16.9864,16.9614,16.9864,16.92925,16.9741,16.92925,16.9741,16.9157,16.9651
330712503349,77,21557,16.9856,16.97625,16.97625,16.9672,16.9672,16.9675,assignment,stage1_assignment_speed_mph,16.9647,16.9856,16.92145,16.97625,16.92145,16.97625,16.90355,16.9672,16.90355,16.9672,16.9289,16.9675
330712503350,77,21558,17.0,17.0,17.0,17.0,17.0,17.0,assignment,stage1_assignment_speed_mph,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
330712503720,77,21928,16.9854,16.98145,16.98145,16.96345,16.96345,16.9494,assignment,stage1_assignment_speed_mph,16.9814,16.9854,16.95395,16.98145,16.95395,16.98145,16.8989,16.96345,16.8989,16.96345,16.8713,16.9494
335007469779,78,20691,16.9788,16.9707,16.9707,16.9455,16.9455,16.9284,assignment,stage1_assignment_speed_mph,16.9548,16.9788,16.90365,16.9707,16.90365,16.9707,16.83935,16.9455,16.83935,16.9455,16.8262,16.9284
335007471016,78,21928,16.959,16.9436,16.9436,16.9156,16.9156,16.903,assignment,stage1_assignment_speed_mph,16.9282,16.959,16.84665,16.9436,16.84665,16.9436,16.766,16.9156,16.766,16.9156,16.7669,16.903
339302437914,79,21530,16.9961,16.99345,16.99345,16.9865,16.9865,16.9822,assignment,stage1_assignment_speed_mph,16.9926,16.9961,16.9805,16.99345,16.9805,16.99345,16.96295,16.9865,16.96295,16.9865,16.9575,16.9822
339302437915,79,21531,16.9986,16.99775,16.99775,16.9927,16.9927,16.9885,assignment,stage1_assignment_speed_mph,16.9977,16.9986,16.99295,16.99775,16.99295,16.99775,16.98105,16.9927,16.98105,16.9927,16.9739,16.9885
339302437916,79,21532,16.9953,16.99215,16.99215,16.98125,16.98125,16.9735,assignment,stage1_assignment_speed_mph,16.9925,16.9953,16.97735,16.99215,16.97735,16.99215,16.94765,16.98125,16.94765,16.98125,16.9331,16.9735
339302438304,79,21920,16.9998,16.99975,16.99975,16.99945,16.99945,16.9992,assignment,stage1_assignment_speed_mph,16.9996,16.9998,16.99925,16.99975,16.99925,16.99975,16.9985,16.99945,16.9985,16.99945,16.9981,16.9992
343597404403,80,20723,16.9943,16.99135,16.99135,16.98315,16.98315,16.9779,assignment,stage1_assignment_speed_mph,16.9889,16.9943,16.9741,16.99135,16.9741,16.99135,16.95275,16.98315,16.95275,16.98315,16.9462,16.9779
343597404407,80,20727,16.9797,16.97315,16.97315,16.96775,16.96775,16.9689,assignment,stage1_assignment_speed_mph,16.9566,16.9797,16.93095,16.97315,16.93095,16.97315,16.9095,16.96775,16.9095,16.96775,16.9137,16.9689
343597405211,80,21531,16.9999,16.9999,16.9999,16.99985,16.99985,16.9998,assignment,stage1_assignment_speed_mph,16.9999,16.9999,16.9998,16.9999,16.9998,16.9999,16.9996,16.99985,16.9996,16.99985,16.9995,16.9998
343597405213,80,21533,16.9927,16.9896,16.9896,16.97235,16.97235,16.9582,assignment,stage1_assignment_speed_mph,16.9908,16.9927,16.9644,16.9896,16.9644,16.9896,16.92525,16.97235,16.92525,16.97235,16.9125,16.9582
